city,client_event_time,country,device_carrier,device_family,device_type,event_type,language,os_name,os_version,platform,user_id,plan.price,paid_amount,coupon.discount_amount,pg.type
Seoul,2023-01-02 08:30:23.232000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,108.0.0.0,Web,7d368014f846bce5829d6c2f20d1549a,15920,15920,0,
Pohang,2023-01-02 08:32:47.949000,South Korea,,Samsung Phone,Samsung Galaxy S22,complete.subscription,Korean,Samsung Browser,19.0,Web,708012f91fdfdf8867508836af74e744,83200,83200,0,
Seoul,2023-02-19 01:05:02.164000,South Korea,,Samsung Phone,Samsung Galaxy Z Flip3 5G,complete.subscription,Korean,Whale,1.0.0.0,Web,78093fd2ae5287691cf73c55a725bc6c,131600,131600,0,
Seoul,2023-02-19 01:50:02.108000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,16.3,Web,b56862bbb666170e0860bd13b52c6a5f,131600,131600,0,
Seoul,2023-06-08 11:34:33.648000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,114.0.0.0,Web,a22a74914ad797a302849662951efe6a,15920,15920,0,
Changwon,2023-05-10 01:13:17.128000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,112.0.0.0,Web,47f891b240cf1ccdf9eddf9af9286f35,15920,15920,0,
Uijeongbu-si,2023-05-10 01:38:08.222000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,113.0.1774.35,Web,a7add04e1420b8160f61d27f307f4f94,15920,15920,0,
Houston,2023-06-29 19:15:37.178000,United States,,Windows,Windows,complete.subscription,Korean,Edge,114.0.1823.58,Web,161cfb1dca4bf0ba567847212b519889,131600,131600,0,
Sejong,2023-03-29 11:10:01.663000,South Korea,,Samsung Phone,Samsung Galaxy Note20 Ultra 5G,complete.subscription,Korean,Whale,1.0.0.0,Web,0b57cb4911567e375c30ebd2658fc607,131600,131600,0,
Goyang-si,2023-03-29 11:25:01.828000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,111.0.1661.51,Web,62ac03721a9f448bd71b8f7f33e2c42e,15920,15920,0,
Pyeongtaek-si,2023-01-01 13:42:43.432000,South Korea,,Samsung Galaxy Note,Samsung Galaxy Note10+ 5G,complete.subscription,Korean,Chrome WebView,108.0.5359.128,Web,4080b7d17be06a189cb7aaa4dba50a6a,83200,83200,0,
Seoul,2023-01-01 13:30:27.165000,South Korea,,Samsung Phone,Samsung Galaxy Note20 5G,complete.subscription,Korean,Chrome,108.0.0.0,Web,67257e496b8cb931509cdf466ccc247f,83200,83200,0,
Yongin-si,2023-01-01 13:25:05.702000,South Korea,,Apple iPhone,Apple iPhone 13,complete.subscription,Korean,Instagram,264.3.0.19.104,Web,e85d2c1966329079a9cd600e8670bda5,83200,83200,0,
Busanjin-gu,2023-01-01 13:32:22.362000,South Korea,,Apple iPhone,Apple iPhone 11,complete.subscription,Korean,Instagram,264.3.0.19.104,Web,38a9e6b07ee4d3a2a2b17b4d8b5a2792,83200,83200,0,
Seocho-gu,2023-01-16 23:52:47.357000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,108.0.0.0,Web,a5ba1fbfadc799891ff2d8eb4983cd3c,87200,87200,0,
Mapo-gu,2023-01-03 16:46:25.655000,South Korea,,Samsung Phone,Samsung Galaxy Note20 Ultra 5G,complete.subscription,Korean,Instagram,264.0.0.22.106,Web,637b50634e65f4c3a58e463f449242d3,83200,83200,0,
Seodaemun-gu,2023-04-20 09:45:01.757000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,112.0.1722.39,Web,84c2ad7701031d8593dc2f30e7792e88,15920,15920,0,
Seoul,2023-03-29 09:15:02.466000,South Korea,,Samsung Galaxy Note,Samsung Galaxy Note10 5G,complete.subscription,Korean,Chrome,110.0.0.0,Web,8b2b41364af9677ea92f42d509096b4f,131600,131600,0,
Seo-gu,2023-03-29 09:10:05.267000,South Korea,,Windows,Windows,complete.subscription,Korean,Whale,3.19.166.16,Web,29126bff58f932e3b36adef464f8fdbb,15920,15920,0,
Buk-gu,2023-05-20 02:10:24.046000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,b3ddcca60094387732a90cb8433d138b,15920,15920,0,
Nowon-gu,2023-05-20 02:55:01.028000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,113.0.0.0,Web,1c5a2ed01d2ae89c6d43a62a3c87b1e3,131600,131600,0,
Seoul,2023-06-11 09:04:52.791000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16.1,Web,989355d968f2e2dcec0f13e9fefd2c82,15920,15920,0,
Buyeo-gun,2023-01-18 09:40:14.707000,South Korea,,Apple iPhone,Apple iPhone 13 Pro,complete.subscription,Korean,Instagram,265.0.0.13.302,Web,c8f74738cebb8853e7698d4b1082ac45,91200,91200,0,
Gangseo-gu,2023-01-18 09:42:30.172000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,109.0.1518.55,Web,6b239a2cb2dae61926d9309ed91ce1c7,91200,91200,0,
Seongnam-si,2023-02-09 07:15:02.334000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,106.0.0.0,Web,4f5fd6d82941bf7c2eb76d5587448d44,15920,15920,0,
Gimpo-si,2023-02-09 07:55:01.934000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,109.0.0.0,Web,cc7be5528ecdb5436b4f632227da61e9,15920,15920,0,
Busan,2023-02-09 07:40:01.864000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,109.0.1518.78,Web,6112b261163fb451ddcaa9437c94c34c,15920,15920,0,
Buk-gu,2023-02-09 07:35:01.745000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,109.0.0.0,Web,558fe7e8c06b8505f11b33d76f076e56,15920,15920,0,
Seogwipo-si,2023-02-23 05:45:02.355000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,110.0.0.0,Web,8cdd971549087a4561f42858dd5ab7a5,15920,15920,0,
Seoul,2023-06-22 00:41:07.835000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,English,Mobile Safari,16.5,Web,7ba38a67a46d7c488d96804c872ce013,15920,15920,0,
Gangbuk-gu,2023-06-22 00:50:42.191000,South Korea,,Samsung Phone,Samsung Galaxy A52,complete.subscription,Korean,Chrome WebView,114.0.5735.130,Web,c66d5ad69c8bc4c40199b2260ff8df94,15920,15920,0,
Seoul,2023-01-01 02:17:58.767000,South Korea,,Samsung Phone,Samsung Galaxy Z Fold3 5G,complete.subscription,Korean,Chrome,108.0.0.0,Web,9e36aeaa5ffc81d4c7aa3602912358ff,83200,83200,0,
Seongnam-si,2023-06-08 02:27:10.866000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,113.0.0.0,Web,e8a88adfedca5db9216799b75a986025,15920,15920,0,
Seoul,2023-01-24 18:43:11.917000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,109.0.0.0,Web,5730ed126df5ae85e02c597bed1c718e,95200,95200,0,
Yongsan-gu,2023-04-26 15:10:02.880000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Chrome,112.0.5615.70,Web,d1a677fd1ab64da4e12d59183e1270fc,15920,15920,0,
Geumjeong-gu,2023-06-28 07:55:00.436000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,114.0.0.0,Web,61563e175391582d35dcbf8cccf8320e,15920,15920,0,
Suwon,2023-06-28 07:03:08.603000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,114.0.0.0,Web,a03996ee68f4926f0566a64d0ae8a1d6,15920,15920,0,
Andong,2023-01-21 07:13:51.820000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,109.0.0.0,Web,8cd9fc2e579dfcceff7985dff6499512,91200,91200,0,
Auckland,2023-01-21 07:00:47.770000,New Zealand,,Mac,Mac,complete.subscription,English,Safari,16.1,Web,7ceb50b04caf243b5b82b0a410f395a2,91200,91200,0,
Geumjeong-gu,2023-04-19 07:40:02.661000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,112.0.0.0,Web,c774db986532510efcc23dd599234428,15920,15920,0,
Jeonju,2023-05-27 21:23:38.715000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,113.0.0.0,Web,ef741a7ffe69ce5dd036e4e06f64b607,15920,15920,0,
Sasang-gu,2023-01-05 10:44:58.177000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,108.0.1462.54,Web,9f99d1a1152195379e8ed343d0b3e46e,83200,83200,0,
Seoul,2023-01-05 10:42:06.220000,South Korea,,Apple iPhone,Apple iPhone 13 Pro,complete.subscription,Korean,Instagram,264.3.0.19.104,Web,656f50a616e5b58105bf1a13fc63c598,83200,83200,0,
Seoul,2023-01-05 10:28:39.175000,South Korea,,Samsung Phone,Samsung Galaxy S20 5G,complete.subscription,Korean,Chrome,107.0.0.0,Web,e0467695a59b90b737a13f9663e2afe5,83200,83200,0,
Jung-gu,2023-01-07 15:11:55.363000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,108.0.1462.54,Web,8ecd71879c97b024209011c130db9554,83200,83200,0,
Guro-gu,2023-01-07 15:29:37.880000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,cdea107424bfca7648b52c463b648640,83200,83200,0,
Seongnam-si,2023-04-13 00:20:02.281000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,112.0.0.0,Web,4b65c0a4eb0bc8285ff763e98578a4b5,131600,131600,0,
Cheongdo-gun,2023-01-04 16:00:07.013000,South Korea,,Apple iPhone,Apple iPhone 12 Pro,complete.subscription,Korean,Instagram,264.3.0.19.104,Web,3288316c508ea51d09bdc8cd9c617d72,83200,83200,0,
Dobong-gu,2023-01-06 13:13:45.208000,South Korea,,Samsung Phone,Samsung Galaxy A8(2018),complete.subscription,Korean,Whale,1.0.0.0,Web,37f0da89eb7f02eee56cd85c84b0dfde,83200,83200,0,
Osan,2023-01-06 13:52:41.936000,South Korea,,Samsung Phone,Samsung Galaxy S21 5G,complete.subscription,Korean,Chrome,108.0.0.0,Web,1eeac52c909daee1d8ff4d0a19665e19,83200,83200,0,
Gwangju,2023-04-03 06:30:03.563000,South Korea,,Windows,Windows,complete.subscription,Korean,Whale,3.19.166.16,Web,c3589981d1126982e5d59fb46d6a6d85,15920,15920,0,
Suwon,2023-04-03 06:55:02.409000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,111.0.0.0,Web,726ef9abf88c542d420c5f7d06ee6ca0,15920,15920,0,
Seoul,2023-04-09 01:45:01.827000,South Korea,,Samsung Phone,Samsung Galaxy Z Flip3 5G,complete.subscription,Korean,Chrome,111.0.0.0,Web,3974fa1b7fe5a1965638febef655bbc8,15920,15920,0,
Seocho-gu,2023-05-31 17:16:19.407000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,113.0.0.0,Web,4156577c195b34edc193506646d4470e,15920,15920,0,
Paju-si,2023-01-11 04:54:59.357000,South Korea,,Samsung Phone,Samsung Galaxy S22,complete.subscription,Korean,Chrome,108.0.0.0,Web,8c4b541fc2fd0ed9077efdbebff6754d,87200,87200,0,
Seoul,2023-01-11 04:19:35.531000,South Korea,,Samsung Phone,Samsung Galaxy S20+ 5G,complete.subscription,Korean,Chrome,108.0.0.0,Web,2a59e105bf351107725a6f2ef7a8a892,87200,87200,0,
Pyeongtaek-si,2023-01-11 04:57:57.340000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,08f2f7feba97eb99325fc0e42818a9be,87200,87200,0,
Seo-gu,2023-01-11 04:27:27.447000,South Korea,,Windows,Windows,complete.subscription,Korean,Whale,3.18.154.7,Web,4d169d9094f8c90211f1d704db83fe8d,87200,87200,0,
Seoul,2023-04-25 16:40:01.779000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,15.6.1,Web,4cd122ae893e9bbf0abc863b3ce766ee,131600,131600,0,
Bucheon-si,2023-04-27 13:38:26.336000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,112.0.1722.58,Web,18ea0ffceab1109fc868ab15170c445b,15920,15920,0,
Seoul,2023-04-27 13:10:01.006000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,112.0.0.0,Web,fc93a3e93621b162872044c1009e762c,15920,15920,0,
Gangdong-gu,2023-01-31 01:33:25.069000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,109.0.0.0,Web,3722d5deb926976d0f78f78d09a1982a,95200,95200,0,
Dongjak-gu,2023-01-31 01:50:22.543000,South Korea,,Samsung Phone,Samsung Galaxy S22 Ultra,complete.subscription,Korean,Instagram,267.0.0.18.93,Web,29caaad860f7c16aeb77fe21167a56ff,95200,95200,0,
Seoul,2023-01-31 01:57:22.445000,South Korea,,Samsung Phone,Samsung Galaxy Z Flip4,complete.subscription,Korean,Chrome,104.0.0.0,Web,b02511eef29159e745ce6b186f5521c3,95200,95200,0,
Suwon,2023-01-31 01:27:35.380000,South Korea,,Samsung Phone,Samsung Galaxy Note20 5G,complete.subscription,Korean,Whale,1.0.0.0,Web,f750f507d8a2c1db7da2a0e9af74a3d0,95200,95200,0,
Gwanak-gu,2023-01-31 01:51:08.817000,South Korea,,Samsung Phone,Samsung Galaxy Note20 5G,complete.subscription,Korean,Instagram,267.0.0.18.93,Web,f94970daeeea977dfeedc117863bb277,95200,95200,0,
Gwanak-gu,2023-01-31 01:51:14.692000,South Korea,,Samsung Phone,Samsung Galaxy S22,complete.subscription,Korean,Samsung Browser,19.0,Web,281b01d3705fe443e7d93426dcc8a22c,95200,95200,0,
Mapo-gu,2023-06-12 03:51:08.236000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,114.0.0.0,Web,868bf77a4688fbf69cfe177cdb6507ea,15920,15920,0,
Seoul,2023-06-12 03:33:06.930000,South Korea,,Mac,Mac,complete.subscription,English,Safari,16.4.1,Web,cfe09a1c5ca830078bd29c403bd3a696,15920,15920,0,
Seongnam-si,2023-03-27 13:25:01.872000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,111.0.0.0,Web,307d92129bb6c43b39f3060bd0089057,131600,131600,0,
Guro-gu,2023-03-27 13:45:01.809000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,111.0.0.0,Web,2a4799c58c60575f7f241062756a3b5b,131600,131600,0,
Pyeongtaek-si,2023-04-17 09:41:01.198000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,112.0.0.0,Web,83463f05bee03f8c577b477d49ae881b,15920,12736,3184,
Icheon-si,2023-05-17 02:11:39.463000,South Korea,,Samsung Phone,Samsung Galaxy S10e,complete.subscription,Korean,Whale,1.0.0.0,Web,e1d4c708cfeafe7513235d16a7d58067,15920,15920,0,
Gumi,2023-06-06 13:44:03.860000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,112.0.1722.39,Web,be49600afd581f3701c862b19cb16477,15920,15920,0,
Dongdaemun-gu,2023-02-24 06:56:18.328000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,110.0.0.0,Web,ae8df4979ae5f02e446c4a12d7d9a955,15920,15920,0,
Ulju-gun,2023-06-07 15:02:18.678000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,114.0.0.0,Web,71404f29618b4045462ad029a30234ed,15920,15920,0,
Seoul,2023-06-07 15:04:29.085000,South Korea,,Samsung Phone,Samsung Galaxy S20+ 5G,complete.subscription,Korean,Samsung Browser,20.0,Web,134bc2c45388a6ed7a71cddd58601f1b,131600,131600,0,
Gwangju,2023-03-22 16:05:01.196000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,111.0.0.0,Web,58e8d6e5501baa0ba506d3b99c32da62,15920,15920,0,
Uijeongbu-si,2023-01-09 17:01:17.998000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Chrome,108.0.5359.112,Web,23bb062b1e0c15aa0476765265ed4b56,83200,83200,0,
Suwon,2023-01-09 17:58:38.125000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,85c37e52209a791754144578043671e6,83200,83200,0,
Nowon-gu,2023-03-20 13:45:02.880000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,111.0.1661.41,Web,f34540fbef04a66725d2a1bf8b4333f9,15920,15920,0,
Gwanak-gu,2023-03-20 13:00:02.446000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,109.0.0.0,Web,3242743501acee649607722f7ff54ab0,131600,131600,0,
Gunpo,2023-01-26 04:15:23.794000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,107.0.0.0,Web,ec9838f07f09ed83d1f4398ddf4ec203,95200,95200,0,
Yongin-si,2023-01-26 04:24:34.499000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,109.0.0.0,Web,5f390217ed3ad6e01f44e9b1d8453de3,95200,95200,0,
Gangseo-gu,2023-01-06 01:52:12.638000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,73980c43bcaaaeff14ca0ebbe96b753c,83200,83200,0,
,2023-01-06 01:00:44.584000,,,,,complete.subscription,,,,,ecfb0a64688a669f0e68f9d780682d41,83200,83200,0,
Cheonan,2023-01-06 01:33:17.167000,South Korea,,Windows,Windows,complete.subscription,English,Chrome,108.0.0.0,Web,0eb000bd2e1f0f962f5ea4e621cfaa97,83200,83200,0,
Seoul,2023-06-05 06:13:40.602000,South Korea,,Windows,Windows,complete.subscription,Korean,Whale,3.20.182.14,Web,5a177a2aa5ebad2d2a70ca0ff315e875,15920,15920,0,
Suwon,2023-06-16 23:32:55.654000,South Korea,,Samsung Phone,Samsung Galaxy S10,complete.subscription,Korean,Chrome WebView,114.0.5735.61,Web,48f429f262837cc92c2582b1348964d3,15920,15920,0,
Dongdaemun-gu,2023-05-14 08:11:46.578000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,113.0.0.0,Web,d1c939aebfdccd95dd150d8b51ce3560,131600,131600,0,
Incheon,2023-06-25 03:12:15.869000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,ca067c9f151e86aefb369a05ad5c5f39,15920,15920,0,
Seoul,2023-06-25 03:27:44.630000,South Korea,,Samsung Phone,Samsung Galaxy S21 5G,complete.subscription,Korean,Chrome WebView,108.0.5359.128,Web,cbd49e33684d0db168230269c23d9540,131600,131600,0,
Seoul,2023-06-25 03:24:55.235000,South Korea,,Samsung SM-S918N,,complete.subscription,Korean,Chrome WebView,114.0.5735.131,Web,83391a604d85aa6c156d08dc6c6d9ddd,15920,15920,0,
Seoul,2023-06-25 03:07:59.272000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,809cfb2b22105e805ab078b945c482e0,15920,15920,0,
Gangnam-gu,2023-06-25 03:20:18.031000,South Korea,,Samsung Galaxy Phone,Samsung Galaxy Z Flip 5G,complete.subscription,Korean,Chrome WebView,114.0.5735.60,Web,cd53afb4af4cb9ab0def83065ab47e89,15920,15920,0,
Seoul,2023-06-25 03:02:28.846000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,1104b1228df506c5f12d66e5081d2255,15920,15920,0,
Seoul,2023-04-29 11:40:01.678000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,112.0.0.0,Web,b71d826ee09c0577b7a73556e143c8c3,131600,131600,0,
Goyang-si,2023-04-29 11:20:02.014000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,112.0.0.0,Web,4d0c45d5ee1f76ca5f4d13de0c1adde7,15920,15920,0,
Eunpyeong-gu,2023-06-02 10:24:28.230000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,113.0.0.0,Web,00ebaf6002b1576a72fd7666192aae83,15920,15920,0,
Namyangju,2023-06-15 00:30:43.519000,South Korea,,Samsung Phone,Samsung Galaxy S22,complete.subscription,Korean,Instagram,287.0.0.25.77,Web,4bda12c9580c4705a9eb416d0433692c,15920,15920,0,
Iksan,2023-06-15 00:27:14.325000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,114.0.0.0,Web,9e85cd35a20abc52c2369b9ab9fcd3c6,15920,15920,0,
Seoul,2023-06-15 20:47:36.043000,South Korea,,Samsung Phone,Samsung Galaxy S22 Ultra,complete.subscription,Korean,Instagram,285.0.0.25.62,Web,bfbd1b755af5f9d055cd6372c811dd7c,15920,15920,0,
Sacheon-si,2023-01-16 07:44:48.399000,South Korea,,Mac,Mac,complete.subscription,Korean,Chrome,108.0.0.0,Web,da7246690df601abe57d40cddb1d06c2,87200,87200,0,
Haeundae-gu,2023-01-16 07:34:34.744000,South Korea,,Mac,Mac,complete.subscription,English,Chrome,109.0.0.0,Web,19aac36cac2382f2ba451a7d66929c51,87200,87200,0,
Bucheon-si,2023-01-08 11:31:52.071000,South Korea,,Windows,Windows,complete.subscription,Korean,Whale,3.18.154.7,Web,c71d2e039e93de2e7d4bd50690fbbba7,83200,83200,0,
Suwon,2023-01-08 11:52:29.597000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,108.0.0.0,Web,4a5721c5a896105e10ea536d1d4a9b21,83200,83200,0,
Seodaemun-gu,2023-03-23 10:35:01.980000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,111.0.0.0,Web,32080906eab70a07cf68e32ad8fc842b,131600,131600,0,
Taean-gun,2023-03-23 10:40:01.954000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,111.0.0.0,Web,6e396e44a6f1ca8be96516303359f120,131600,131600,0,
Donggu,2023-03-27 07:37:34.361000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,111.0.1661.51,Web,8b1b040386495475334c4b86d91edbd6,15920,15920,0,
Suwon,2023-03-27 07:55:01.774000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,109.0.1518.70,Web,a991717954a27f6e5856e59ede39d1af,131600,131600,0,
Seongnam-si,2023-06-23 18:42:43.335000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,d900c7879f45a293bc01f5b1db424aeb,15920,15920,0,
Songpa-gu,2023-03-21 15:35:01.805000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,111.0.0.0,Web,fa08f7406b281c886a4c9c47e4c7da37,131600,131600,0,
Paju,2023-04-06 10:10:02.605000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,111.0.0.0,Web,f162d6bd4b046a21d5398843351f44f2,15920,15920,0,
Dongjak-gu,2023-04-04 15:00:02.478000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,111.0.0.0,Web,4e1d08288e08cb3abcfdb32f5a8fcc6e,131600,131600,0,
Seoul,2023-04-04 15:26:44.233000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,16.3,Web,1e12022f24650fb9abcf1e3ae25dbaba,15920,15920,0,
Goyang-si,2023-05-03 06:11:46.964000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,112.0.0.0,Web,d9007d6b695540210f29d61e10ed0aee,15920,15920,0,
Seongnam-si,2023-05-10 14:34:31.819000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,113.0.0.0,Web,c981a5d55068117312d1b528a650c2ec,15920,15920,0,
Busanjin-gu,2023-05-12 11:00:02.750000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,112.0.1722.58,Web,924fd0944cce09ad64955102ac4399a5,131600,131600,0,
Suwon,2023-05-23 03:37:54.300000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,113.0.0.0,Web,9d744150e4f5c3dcd7e206cf71b4bed3,15920,15920,0,
San Diego,2023-05-23 03:58:06.985000,United States,,Mac,Mac,complete.subscription,English,Chrome,113.0.0.0,Web,0cada0132fd3f13fed31fab3ecd90bbe,15920,15920,0,
Jung-gu,2023-01-27 10:17:31.612000,South Korea,,Samsung Phone,Samsung Galaxy Note20 Ultra 5G,complete.subscription,Korean,Chrome,109.0.0.0,Web,011065af02c1cb48c0872019b159439e,95200,95200,0,
Seoul,2023-01-27 10:31:58.651000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,Mobile Safari,16.2,Web,3228c7fd2768277720c8775bb0932ced,95200,95200,0,
Seongnam-si,2023-05-29 04:21:16.933000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,113.0.1774.50,Web,2433a17dc330d896bce8b8253cf06530,15920,15920,0,
Seoul,2023-02-20 04:40:01.218000,South Korea,,Mac,Mac,complete.subscription,Korean,Safari,16.3,Web,02fd6f2712ca7c7f88878681be782819,131600,78960,52640,
Seodaemun-gu,2023-01-30 20:24:45.958000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,109.0.1518.70,Web,aebdf953902dff84c0b11fa341e460b4,95200,95200,0,
Seongdong-gu,2023-05-09 01:23:05.944000,South Korea,,Xiaomi Phone,Xiaomi MI 9,complete.subscription,Korean,Chrome,113.0.0.0,Web,7bd149282c7498793e6c31a4f449744f,131600,131600,0,
Nam-gu,2023-06-08 09:39:32.373000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,114.0.1823.37,Web,2c78997fbeccf68fabcdb6f50f0cf199,15920,15920,0,
Uijeongbu-si,2023-01-01 09:26:23.115000,South Korea,,Apple iPhone,Apple iPhone,complete.subscription,Korean,WebKit,605.1.15,Web,8f73c05fb0060a46fc7a0649a5435abe,83200,83200,0,
Jeonju,2023-03-18 22:05:01.810000,South Korea,,Samsung Phone,Samsung Galaxy A51 5G,complete.subscription,Korean,Chrome,111.0.0.0,Web,8ee58bcaa05b234cdbf84167c0983385,131600,131600,0,
Seongdong-gu,2023-01-24 13:19:03.380000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,109.0.0.0,Web,e6c819c1c66fe68a11d8358d3b7b5b91,91200,91200,0,
Sejong,2023-01-24 13:41:32.469000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,109.0.0.0,Web,f4f8df9c7216e6cbc2fd47f89394d8fc,91200,91200,0,
Dalseo-gu,2023-01-24 13:31:23.633000,South Korea,,Samsung Phone,Samsung Galaxy A12,complete.subscription,Korean,Chrome,109.0.0.0,Web,9d3762aaac7716a7b5d1cef1b6c40ed1,91200,91200,0,
Seoul,2023-01-24 13:44:25.221000,South Korea,,Windows,Windows,complete.subscription,Korean,Whale,3.18.154.13,Web,402e60c5fd0c155a096e15a1b93bf6f3,91200,91200,0,
Yeongju,2023-01-24 13:44:58.180000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,109.0.0.0,Web,16eb12b954cb35dd5b18ac45b2ee5b75,91200,91200,0,
Paju,2023-01-24 13:02:12.150000,South Korea,,Mac,Mac,complete.subscription,Korean,Whale,3.16.138.27,Web,fe60a30401927cf7aa549796b4d88d14,91200,91200,0,
Gwangju,2023-01-24 13:29:52.091000,South Korea,,Samsung Phone,Samsung Galaxy S10+,complete.subscription,Korean,Whale,1.0.0.0,Web,a446d6450b2e20405c7e65d9edb45aae,91200,91200,0,
Nowon-gu,2023-01-24 13:16:57.006000,South Korea,,Samsung Phone,Samsung Galaxy S22,complete.subscription,Korean,Whale,1.0.0.0,Web,5adfe5ac9f8636dbd9733b68de3b6d33,91200,91200,0,
Yangsan,2023-01-24 13:20:07.698000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,109.0.0.0,Web,984f0aea13d6459f066c47ec444293d3,91200,91200,0,
Iksan,2023-04-07 16:07:49.569000,South Korea,,Windows,Windows,complete.subscription,Korean,Chrome,112.0.0.0,Web,21fea787b449c6d075e3a1aed3b4733f,15920,15920,0,
Yongin-si,2023-04-05 13:55:04.868000,South Korea,,Windows,Windows,complete.subscription,Korean,Edge,111.0.1661.54,Web,29cf9c49cbe5b1711c14d2f4fe25cb92,15920,15920,0,
