user_id,client_event_time,start_free_trial_time,complete_sub_time,start_free_trial_type
1c3cec0d3b6d4875ea8d8bf8ab25da6c,2022-03-27 15:50:42.596,2022-03-27 16:18:08.722,2022-03-28 13:55:27.684,A
3e91a8367adc4b0e626524a842a74adb,2022-03-27 16:27:01.286,2022-03-27 16:32:17.459,2022-04-23 20:49:31.068,A
387d3b22acf7e9642c56ff2746fbab31,2022-03-24 18:03:32.528,2022-03-27 20:29:09.461,2022-05-11 23:31:02.835,A
ec0be92eab89e4f3d64f587478e3c7ad,2022-03-26 20:19:18.099,2022-03-27 21:33:10.314,2022-03-29 22:22:05.305,A
1ae4943e8223a75d3f8b5c6e4cb910ee,2022-03-27 22:10:59.288,2022-03-27 22:34:53.025,2022-03-31 20:46:15.489,A
018e9f53c73beed1d161a392126d513b,2022-03-27 23:13:58.691,2022-03-27 23:16:46.224,2022-03-30 18:59:13.640,A
2dbc20caee3bfaeef9010271449426c7,2022-03-28 05:23:32.024,2022-03-28 05:24:26.389,2022-03-29 19:05:16.816,A
6d78292f83a2001ed00c0843d6747e7f,2022-03-28 09:04:05.336,2022-03-28 09:13:41.449,2022-03-28 11:42:42.213,A
0b44acf8e2547bc6ee34bcf91f4ccfac,2022-03-28 15:39:31.160,2022-03-28 15:41:01.822,2022-04-01 02:51:38.858,A
378af08050152348a2513af402ae7590,2022-03-28 16:09:32.190,2022-03-28 17:08:57.029,2022-03-28 20:23:30.455,A
f693a50e45b6aa18fb6b0c91beee8ea1,2022-03-28 18:43:54.217,2022-03-28 18:44:13.247,2022-03-28 23:19:34.388,A
2261d239ec0438e0e0bd3af0d156089d,2022-03-28 19:13:23.826,2022-03-28 19:14:20.442,2022-03-29 16:45:21.756,A
65a98d678b12c488876636f252c652fe,2022-03-28 16:00:58.024,2022-03-28 19:55:19.740,2022-03-30 19:53:56.708,A
173582cd2b48bf70ec002fd982917d9a,2022-03-28 20:26:15.585,2022-03-28 20:38:57.245,2022-03-30 11:06:14.488,A
b52fa6e62476233e5f9efe81cb691564,2022-03-29 09:58:25.669,2022-03-29 11:01:46.323,2022-04-17 18:03:16.572,A
321a6f43e19ce5c8ad0b9297b3fe2a0c,2022-03-29 11:57:51.300,2022-03-29 12:02:10.642,2022-03-29 19:49:55.845,A
c8ccb1bdb4d8a4a4828baa01b292a701,2022-03-28 16:17:45.879,2022-03-29 14:56:08.342,2022-03-29 15:01:14.840,A
fe9cc1899a36637c218c8b4146231146,2022-03-29 15:54:48.489,2022-03-29 15:58:25.125,2022-04-04 22:10:43.861,A
1098ea89b94f023fbb243350b7d03692,2022-03-28 18:44:05.182,2022-03-29 19:08:43.664,2022-03-30 19:38:43.872,A
8ddc328e7eb9306df4f5f247607a14c7,2022-03-27 22:32:31.603,2022-03-29 19:54:33.310,2022-03-29 19:57:43.486,A
7e8495f097091e172e4cce79cda80de2,2022-03-28 08:30:41.234,2022-03-29 22:25:41.300,2022-03-31 22:49:54.577,A
5062d2e42c9f0789c45b3319b5345d45,2022-01-20 09:50:14.547,2022-03-30 12:39:26.638,2022-04-01 20:34:33.437,A
4b01af743929b0f4cb8eda0cf0ce4237,2022-03-25 17:46:49.148,2022-03-30 13:35:41.354,2022-03-30 14:03:26.218,A
f511fb6b75d80e8a4c0329304de245e3,2022-03-30 13:45:23.292,2022-03-30 13:48:21.079,2022-03-30 13:54:18.142,A
98a47e891fbb6707dfa7c53925c6bb34,2022-03-30 14:16:41.743,2022-03-30 16:22:01.975,2022-04-12 11:03:46.923,A
1c389a4a8681a18466ad2b2f28fcca77,2022-02-19 23:37:38.873,2022-03-30 16:56:59.613,2022-03-30 19:10:13.354,A
41d1b7fb828e2bcd6eb956d5b8be99bd,2022-03-29 03:20:14.185,2022-03-30 23:38:25.212,2022-05-24 01:35:03.099,A
9edc80e4cae58c3e938717956b56b30d,2022-03-30 21:28:35.690,2022-03-31 11:03:52.234,2022-05-18 09:42:22.988,A
0e8d70bc5d75b3359ac1f9c5a03ca4b2,2022-03-31 11:33:33.572,2022-03-31 11:34:44.004,2022-03-31 13:27:50.266,A
3ac087e8f5866e72364481f9b0e689dc,2022-03-31 15:54:36.223,2022-03-31 15:55:37.677,2022-03-31 15:58:54.936,A
e4bc2f0f97ebb8996a958c0f78d0abb6,2022-03-29 15:40:34.629,2022-03-31 17:19:51.622,2022-04-04 17:30:13.810,A
1aa48736a6e8305cbe19c7110a8ebbd5,2022-03-31 17:35:02.047,2022-03-31 17:50:44.646,2022-03-31 18:38:26.164,A
f94a268b183132fbf0258730bb06a84d,2022-03-30 22:46:18.296,2022-03-31 17:52:38.398,2022-04-01 03:18:08.666,A
8375bab1febfdd35fa2dbc8583e0010d,2022-03-31 22:20:31.637,2022-03-31 22:24:25.945,2022-04-05 19:45:01.751,A
2cd436654d97c305ddc0589ba6951c13,2022-04-01 01:36:33.917,2022-04-01 01:37:53.073,2022-04-01 10:28:51.611,A
0f81e4fc79c3ebe4819da23078b884b8,2022-04-01 02:25:42.932,2022-04-01 02:26:50.507,2022-04-01 09:51:43.724,A
c486a812da1d036f790f6c35bf02c920,2022-04-01 03:54:38.088,2022-04-01 04:22:47.000,2022-04-01 11:04:30.255,A
65552af9156e7c0544c7d809bc68630a,2022-02-16 20:25:22.937,2022-04-01 09:25:21.238,2022-05-09 09:20:48.508,A
1a8825b97ae17c3137dd188b48b20fa4,2022-04-01 11:29:42.222,2022-04-01 11:31:32.050,2022-04-07 22:09:53.945,A
2a33864adf473f301826c1c4c789bf49,2022-04-01 12:42:51.213,2022-04-01 13:00:22.408,2022-05-20 11:49:09.127,A
fed5da48c43632c341b078f80a905ee7,2022-04-01 14:14:20.160,2022-04-01 14:18:58.579,2022-04-19 10:30:31.034,A
c379c77c45efb03f443df58b62cecabe,2022-04-01 15:25:59.906,2022-04-01 15:37:36.840,2022-04-01 15:56:18.187,A
f9a5990c7f1b7ac41e747587f3294fc6,2022-04-01 18:08:06.294,2022-04-01 18:10:14.748,2022-04-29 09:12:47.954,A
eb67ae733aad6ddf589aa995fd8beb37,2022-04-01 21:39:03.984,2022-04-01 22:17:15.539,2022-04-02 08:05:45.268,A
18d061b6c9899a07a0a908c7c0179f1d,2022-04-01 23:10:08.920,2022-04-01 23:12:32.332,2022-04-01 23:34:43.469,A
d9eacf70471dbaf06d138267a342a78b,2022-04-02 02:10:36.914,2022-04-02 02:13:43.443,2022-04-02 02:30:44.248,A
57638a65b87e7967bef46785fa46d0e8,2022-04-01 23:54:40.053,2022-04-02 07:42:23.550,2022-04-02 07:47:34.048,A
8fb1300e4313cf3fec62c07eb681b3a4,2022-04-02 08:03:24.807,2022-04-02 08:03:53.659,2022-04-06 11:12:15.084,A
82fae37c92c978f5c96f79c22c233175,2022-04-02 11:33:56.051,2022-04-02 11:35:05.345,2022-04-02 12:08:03.351,A
6c6ca070b1829599e5731ee13607531c,2022-04-02 12:58:53.863,2022-04-02 13:03:28.670,2022-04-03 16:37:09.111,A
f62b42dee79b1e3aa80773950cc053c2,2022-01-03 15:06:03.701,2022-04-02 14:07:14.269,2022-04-02 16:40:28.632,A
fc434bb84120ae83240e60a4140ae8b9,2022-04-02 14:54:39.312,2022-04-02 14:55:48.658,2022-04-02 15:13:15.951,A
db04f0aefda39522b0868ce8b102ef2e,2022-04-02 14:45:00.409,2022-04-02 16:25:44.269,2022-04-02 17:42:00.270,A
9b3f104aa70119ffc6507bfc5b9c82be,2022-04-02 16:53:47.976,2022-04-02 16:55:54.574,2022-04-02 22:52:14.918,A
41c3581cd753553f088ab407f5b300f9,2022-04-02 22:22:50.991,2022-04-02 22:24:49.928,2022-04-24 19:00:47.320,A
6d7e4579339bac8ea0f21b0d9b4e6d60,2022-04-02 22:20:00.333,2022-04-02 22:27:52.304,2022-04-02 23:01:54.484,A
04dd034e854d2e7e88a650d74ae53c05,2022-04-03 13:16:28.848,2022-04-03 13:18:54.894,2022-04-03 13:30:36.015,A
cd8fa4b4f33f9b85429b327ab9614d10,2022-03-31 10:59:01.748,2022-04-03 13:23:24.498,2022-04-06 14:19:50.698,A
28e8479acdd9a1c5ccc98f2d205e5c4b,2022-04-03 14:38:59.817,2022-04-03 20:02:12.871,2022-04-03 21:35:22.248,A
c984496d67cdc41ad7f06e8a506d7eae,2022-01-17 07:50:07.875,2022-04-04 00:22:08.818,2022-04-04 19:31:25.868,A
62779241574fde9729be842a33709191,2022-04-01 16:46:18.792,2022-04-04 08:45:20.324,2022-04-04 09:07:57.871,A
df2c83fbb4b24cae44cac302b534a8c8,2022-04-04 11:25:09.628,2022-04-04 11:26:17.685,2022-04-04 11:29:34.796,A
d2b80da9a8906a9a507d1bbc24e4d423,2022-04-04 12:11:47.559,2022-04-04 12:12:39.841,2022-04-04 12:18:09.855,A
1d015ed4ae127e6121f5307003d2b280,2022-04-04 12:15:23.248,2022-04-04 12:16:06.121,2022-04-04 12:25:54.797,A
6d135175d80359177735d40443be09e6,2022-04-04 12:16:33.457,2022-04-04 13:04:43.405,2022-05-12 13:27:08.998,A
9d1d2dd020b3ac8de949b20244d18797,2022-04-04 02:47:10.729,2022-04-04 13:20:05.252,2022-04-08 00:06:37.677,A
3d9926e9bfcbcbd9b094413ff2cc5d37,2022-04-04 13:34:15.538,2022-04-04 13:37:36.735,2022-04-04 13:44:34.407,A
4adae6aec51d24d56d3617cee4b93bde,2022-03-29 15:07:27.091,2022-04-04 14:01:23.478,2022-04-04 14:14:29.583,A
fb2be3463762e5eea15e56b4fa63f02c,2022-04-04 15:06:08.962,2022-04-04 15:19:51.662,2022-04-04 22:47:01.740,A
9128606c90ed41232eb5bb988a957349,2022-04-04 15:41:15.120,2022-04-04 15:44:23.960,2022-04-04 16:24:01.930,A
084c2117347e9ca0f0fad36507b2e152,2022-04-04 16:21:30.109,2022-04-04 16:27:12.051,2022-04-04 16:28:59.422,A
99ca24ea390e25c9df7042ffed7ed036,2022-04-04 21:14:11.435,2022-04-04 21:14:30.584,2022-04-04 21:16:53.503,A
2cfd7819387d5afb95d63e2e44eb63a8,2022-04-04 21:12:14.427,2022-04-04 21:25:06.064,2022-04-04 21:41:14.940,A
20f70d95dc530d48442e0e4a9abada4d,2022-04-04 21:39:52.482,2022-04-04 21:52:26.802,2022-04-11 22:19:49.298,A
d1027cfb3a604f9a6a2f63d25dfcc0f7,2022-04-04 16:56:59.645,2022-04-04 21:59:48.530,2022-04-13 21:04:27.831,A
291fc8987e69aa93389bdf71e92ebf8c,2022-04-04 22:26:26.565,2022-04-04 22:27:34.355,2022-04-04 22:45:20.667,A
7dd73e2cacc165d831d8ee2e0dcb47ff,2022-04-04 06:06:36.415,2022-04-04 22:45:53.364,2022-04-04 22:55:05.652,A
ee078f5e98ef75e0677de94994312cf3,2022-02-27 21:21:07.178,2022-04-04 23:45:06.247,2022-04-05 00:36:41.271,A
2cd0ce4e6067654a474321250911cc6e,2022-04-05 08:20:50.319,2022-04-05 08:25:37.270,2022-04-06 08:28:32.346,A
04d9a0500faf8c60c2523ee239b77c6c,2022-04-05 10:15:18.086,2022-04-05 10:15:54.205,2022-05-08 00:23:50.911,A
9775522981ab5e23837d4cafad5d277e,2022-04-05 11:39:31.734,2022-04-05 13:10:37.599,2022-04-05 14:19:01.076,A
710e20f73fb6a67c24d70cb080d36e31,2022-04-05 14:16:14.735,2022-04-05 14:22:27.506,2022-04-05 14:34:55.529,A
4fb6c5859ebaec87669f43e18b3ac3a8,2022-03-29 07:16:37.943,2022-04-05 16:10:08.451,2022-04-15 19:01:43.550,A
5ce0ef5cc42f91d10732a0af6d5171dc,2022-04-05 16:16:35.931,2022-04-05 16:19:36.403,2022-04-08 13:18:04.687,A
fb3e096ef4480bd0ba7147b74c1e295b,2022-04-05 16:46:51.610,2022-04-05 16:48:37.193,2022-04-07 09:33:22.328,A
bc70cbfa197ddd3fdfa52ab774dc3d38,2022-04-02 10:07:52.826,2022-04-05 18:24:57.958,2022-04-05 18:50:54.763,A
9a9442e0e8ca761feccfc7140d03f400,2022-04-05 18:46:04.517,2022-04-05 18:51:53.355,2022-04-05 19:09:32.997,A
3bc751b73279a34052ca07165d3b267f,2022-03-29 07:11:28.187,2022-04-05 19:06:52.020,2022-04-05 19:39:38.786,A
85a335be9284de77c80fc86624699fd8,2022-04-05 20:07:32.144,2022-04-05 20:22:05.121,2022-04-06 19:38:53.411,A
6a8bfb1e03a3d3b4c5afe8cdffa9ee46,2022-04-05 21:26:59.737,2022-04-05 21:28:03.797,2022-04-05 23:12:28.756,A
c734ea7075931f4c4706eee77914d02a,2022-01-27 07:28:28.799,2022-04-06 00:02:31.134,2022-04-06 00:44:44.588,A
3aa77ac6f9205a0fb5855df25397a2c4,2022-04-06 00:30:03.539,2022-04-06 00:34:22.083,2022-04-06 00:54:30.806,A
cd17735119f0e2b6491142c43ccc9b94,2022-04-06 10:45:52.149,2022-04-06 10:51:58.515,2022-04-06 10:54:32.094,A
4f7d54df280212f3b5fcd1f9931b9ef8,2022-04-06 14:00:42.600,2022-04-06 14:02:18.854,2022-04-06 14:05:06.028,A
e9ad049ca50f98e2d6e39db0b55a171e,2022-04-06 15:32:11.856,2022-04-06 15:37:39.912,2022-04-07 15:52:04.194,A
cf0e4ad5bfaac5f91b54a84b424bfcdd,2022-04-06 16:00:24.759,2022-04-06 16:02:43.444,2022-04-06 16:18:18.572,A
9448e459c94a0b4c1ae09dd1f29e3f12,2022-04-06 09:41:15.258,2022-04-06 17:04:16.171,2022-04-06 17:10:37.918,A
4d885cdd56c6796390088e6129cc19a7,2022-04-06 18:24:16.968,2022-04-06 18:27:24.697,2022-06-02 10:50:47.682,A
2b3b0be00b91f78656d74afc5a357107,2022-04-06 18:35:31.722,2022-04-06 18:35:43.765,2022-04-06 18:43:39.902,A
7d1dd42208337689c8a38f383835f211,2022-04-04 07:19:30.722,2022-04-06 19:25:13.976,2022-04-06 19:45:41.343,A
646c0544ac94819d5c6038943967919e,2022-04-06 20:52:44.810,2022-04-06 20:53:22.240,2022-05-25 15:49:07.151,A
726c27ffef6229136ac188eb6ec59f4a,2022-04-06 21:37:14.239,2022-04-06 21:38:13.403,2022-04-10 21:26:30.287,A
91d14d585fc25f2e756b97f5d703f48f,2022-04-07 00:44:50.234,2022-04-07 00:50:52.504,2022-04-07 00:55:11.070,A
1dd6026f460283a231f731ca1a81062f,2022-04-07 02:56:31.584,2022-04-07 02:57:10.414,2022-04-13 00:22:14.463,A
9bbc75b03df6e4e4a303473c1c8443b5,2022-04-06 16:06:14.290,2022-04-07 08:49:54.469,2022-04-07 09:17:01.490,A
56d233c5c63f582e370d5a3433926cb2,2022-04-07 10:02:28.558,2022-04-07 10:27:09.532,2022-04-07 10:46:51.605,A
41a61b8d27fe550883b880e6d4b11760,2022-04-07 13:56:41.623,2022-04-07 13:57:11.415,2022-04-08 11:56:54.905,A
41aad066a73be4b8fdbfc259132333c0,2022-04-05 14:05:23.490,2022-04-07 14:25:08.007,2022-04-07 15:19:12.197,A
a4eb09e72b6f20d5ae4b1f65917f86e2,2022-04-05 18:23:34.933,2022-04-07 14:38:23.284,2022-04-07 16:29:05.797,A
ab4c4aeb23f441cf0a0152e98377956b,2022-04-01 13:06:41.143,2022-04-07 16:03:06.566,2022-04-07 23:23:09.094,A
b30b858e871a8777a882bb46e2b5f53c,2022-04-07 17:42:56.472,2022-04-07 20:58:24.778,2022-04-08 14:46:31.527,A
c33a984127b87cd7a6cf239e0a9edce6,2022-04-06 21:15:13.715,2022-04-07 22:20:39.028,2022-04-17 12:42:25.736,A
2973bc8489b0d58ea876f3ab277d3841,2022-04-07 23:22:03.689,2022-04-07 23:30:11.383,2022-05-02 23:09:33.544,A
f03f9d65948a70a48da48e3872e5434b,2022-04-08 00:04:20.444,2022-04-08 00:16:41.158,2022-04-08 00:28:18.758,A
2066421b127dd7d685a3bdc72d06bb37,2022-04-08 13:39:37.207,2022-04-08 13:40:36.410,2022-04-10 16:11:08.121,A
d8cce4118f0a504ab747ec73a10ddfc5,2022-04-08 19:18:27.344,2022-04-08 19:19:26.403,2022-04-13 08:10:10.664,A
87eed8a71c1494a10789b568ccefecb7,2022-04-08 20:11:02.358,2022-04-08 20:12:02.409,2022-04-08 20:17:04.908,A
cf2d06d8546e1a1ee7e47079f5d43050,2022-04-08 19:02:30.902,2022-04-08 21:05:16.405,2022-04-12 13:34:30.107,A
e806c982e12b87768ec454c8b68a254d,2022-04-07 00:13:37.894,2022-04-08 23:25:40.810,2022-04-09 00:08:39.456,A
9d580e5cc750ef65996b1d95850778b0,2022-04-09 14:16:00.775,2022-04-09 14:27:28.082,2022-04-11 19:05:35.201,A
76bc72ae5677b122b2e45d0e9acec95e,2022-03-23 09:24:24.518,2022-04-09 16:14:56.411,2022-04-11 23:23:17.156,A
6959ff61a0a37bb3d6303e3b1eaf7bd2,2022-04-09 17:17:29.550,2022-04-09 17:29:46.556,2022-04-11 20:10:47.342,A
baee1b7d8f66c66b3c2cd472abcecb46,2022-04-09 22:33:46.750,2022-04-09 22:35:22.150,2022-04-10 00:02:18.292,A
8e66af61122cede6caa27357a277e90b,2022-04-09 22:39:03.150,2022-04-09 22:56:41.149,2022-04-10 00:22:20.478,A
fe40da4d6a317d9d635df07051b0a6cc,2022-04-08 23:58:43.707,2022-04-09 23:36:20.063,2022-04-11 23:51:16.154,A
21f2c9f8c89ccf609ef61f22f4f3e4ab,2022-04-09 23:46:19.735,2022-04-09 23:47:15.727,2022-05-14 16:12:58.164,A
6f7fda2cb10887a69f7afc4d8f75ad1f,2022-03-29 17:38:38.483,2022-04-09 23:48:00.223,2022-04-10 00:06:08.783,A
6cece8db4121e423d9785143540adeb0,2022-04-03 21:41:14.235,2022-04-10 09:07:38.859,2022-04-10 11:25:30.418,A
a08dcece1376fd65937efc38f02cdfb4,2022-04-10 11:44:07.030,2022-04-10 11:44:40.710,2022-04-10 12:01:36.145,A
502197bf5542723555ae55fe7deb136e,2022-04-10 14:39:43.887,2022-04-10 14:43:45.711,2022-04-10 14:54:18.404,A
7ebca12cbec0c58e1be024fa9c96ff8b,2022-04-10 21:46:09.096,2022-04-10 21:47:52.664,2022-04-10 22:15:10.006,A
595c4824e544135c61d32da813ffd0ce,2022-04-10 23:51:33.512,2022-04-10 23:53:09.767,2022-04-12 17:56:51.741,A
3379c0f1333bbd23309309da9e8dd79d,2022-04-10 23:49:25.614,2022-04-11 00:26:49.056,2022-04-15 22:22:20.885,A
dc7c25585b4da7ef6298678f248d9708,2022-04-11 00:50:25.068,2022-04-11 00:51:04.860,2022-04-17 14:09:25.093,A
63ca0b693e9e573193aff6ab0573738f,2022-04-11 03:23:54.539,2022-04-11 03:24:38.037,2022-04-11 03:32:00.880,A
3b7e0ccbaf03f0e1c4259699711a0360,2022-04-06 14:52:27.145,2022-04-11 10:36:03.279,2022-04-11 13:11:30.598,A
010dca8847dee6e57535d48f9eb42aba,2022-04-11 11:41:00.557,2022-04-11 11:42:47.957,2022-04-11 11:46:32.601,A
0d9fee14aecda133d27cc31e8d7fe64d,2022-04-11 13:27:55.028,2022-04-11 13:28:24.609,2022-04-16 07:58:57.214,A
cc59bd168f0bcc5936aa458c47a616a1,2022-04-09 21:53:07.954,2022-04-11 14:16:43.329,2022-04-11 14:24:13.658,A
fa5858ae29b4c3fcf52c2bed70fcc36d,2022-04-11 18:04:43.495,2022-04-11 18:06:17.233,2022-04-11 18:08:56.256,A
7c98116b6e1a1a42c6025c1d5494f492,2022-04-11 19:35:07.038,2022-04-11 19:35:41.923,2022-05-10 13:52:59.872,A
92702126548c5493be86407d0dbc8a2f,2022-04-11 22:26:28.923,2022-04-11 22:26:47.439,2022-04-11 22:29:35.000,A
bbdbb2ae656c90a79c9670f09791bb6f,2022-04-11 22:56:15.913,2022-04-11 22:57:58.804,2022-04-12 00:17:57.265,A
6ff350bb58973df1c969b1565ae7720c,2022-04-12 01:09:41.100,2022-04-12 01:42:15.992,2022-04-14 11:24:48.391,A
92bb42fc98cd0285363dd87fadc45656,2022-04-12 12:14:43.904,2022-04-12 12:18:34.080,2022-04-15 18:53:59.683,A
68342018ca9216f8a75526b28bbb4953,2022-04-12 14:02:05.621,2022-04-12 14:04:08.877,2022-04-12 18:35:22.963,A
ae62b5477dec096ba5021b733c7664d1,2022-04-12 16:16:39.762,2022-04-12 16:18:33.071,2022-04-13 09:35:13.802,A
c7eefc399b02f7ffc7324b56497dde9c,2022-04-12 17:16:20.753,2022-04-12 17:32:23.205,2022-04-12 17:40:10.148,A
c40150bc4ffc53602d26da796dbd9afd,2022-04-12 17:49:14.902,2022-04-12 17:50:02.849,2022-05-17 21:45:09.663,A
9e2e52216630c16bc8f2558be65dd637,2022-04-12 18:19:41.328,2022-04-12 18:23:07.745,2022-04-12 19:21:24.122,A
7ade04a6cc3a40d689762628a52891a2,2022-04-12 18:31:09.286,2022-04-12 18:32:11.236,2022-04-12 18:45:07.177,A
be312f8ab19cdc905ad107a213a73f07,2022-04-12 20:08:25.748,2022-04-12 20:11:11.618,2022-04-12 20:31:29.283,A
dc1bdff446abf458eaac5737b601eef8,2022-04-11 23:02:13.922,2022-04-12 22:21:19.069,2022-04-17 18:23:05.768,A
abb683e47eebadad8793a8f9492e21a9,2022-04-13 08:23:30.758,2022-04-13 08:26:19.631,2022-05-16 20:50:36.272,A
a9d5fe0ecf40f6af08e748a57e95d5c4,2022-04-13 10:11:50.699,2022-04-13 10:12:37.419,2022-04-13 10:31:20.692,A
23466c583c104a6d87b65b82d19f3316,2022-04-13 11:07:24.820,2022-04-13 11:09:46.891,2022-04-25 20:16:09.320,A
f21e6203770ed4eaca7bf1029a28df7c,2022-04-13 13:35:17.301,2022-04-13 13:38:00.110,2022-04-13 16:44:09.581,A
421aa5f13c4a984975c16d4917ee9d78,2022-04-13 18:29:10.077,2022-04-13 18:30:39.961,2022-04-18 09:48:27.615,A
6b4390266d3ca558e98be2eba258d375,2022-04-13 20:26:18.638,2022-04-13 20:27:18.171,2022-04-20 14:33:01.749,A
53129bf3f35c93f690504f5b3c8451e0,2022-04-13 22:49:52.477,2022-04-13 22:51:05.312,2022-04-13 22:57:20.589,A
2cc4f1237ed13a2f56b533ea8006557b,2022-04-13 23:11:14.512,2022-04-13 23:13:26.413,2022-04-13 23:44:05.987,A
f119804879c79fef8cf2d9b234838d2b,2022-04-11 18:22:44.637,2022-04-14 09:20:52.740,2022-05-05 09:20:30.278,A
ee971b726ebce7501881a9807a759219,2022-04-14 12:42:09.955,2022-04-14 12:42:36.283,2022-04-14 12:55:09.909,A
a1b1e5013091591ae0ddc428df86f2c5,2022-04-14 16:05:22.404,2022-04-14 16:06:05.027,2022-04-19 21:09:42.369,A
d42369a4f9bb0136407c19ecf2fe840c,2022-04-14 20:20:05.071,2022-04-14 20:21:01.240,2022-04-16 20:04:03.048,A
653f8dc19b5cf53f4b6634c67d4f889a,2022-04-14 19:31:53.786,2022-04-14 21:04:30.120,2022-04-18 12:02:02.773,A
f9bff1a441fe45327c818cdcfd997604,2022-04-14 22:12:15.040,2022-04-14 22:13:46.557,2022-04-18 13:29:15.438,A
d8534b7743587af2f2989f4bbd5acf9e,2022-02-08 00:23:58.765,2022-04-15 11:14:07.784,2022-04-27 21:50:44.743,A
c7bad29c42c74eeb273fede5f0ec670e,2022-04-15 15:53:51.148,2022-04-15 16:05:03.662,2022-04-27 10:35:04.305,A
ff5950a489df3a91a6fa2ef87adeea55,2022-04-15 20:00:31.467,2022-04-15 20:01:58.430,2022-04-16 12:22:07.213,A
66f151abee13fb6c2bf15627d0d97385,2022-04-15 20:36:04.896,2022-04-15 21:27:13.859,2022-04-15 22:59:10.243,A
4c981ac6a65730b7498bddccc15d0b54,2022-04-16 07:16:08.299,2022-04-16 07:18:47.997,2022-04-16 07:34:05.892,A
755150da5bcd972b987f35345c6519f2,2022-04-16 08:00:20.397,2022-04-16 08:00:39.182,2022-04-20 22:46:09.190,A
a031893b0f9410b64d68f8c0862ef295,2022-04-16 17:08:52.249,2022-04-16 17:10:30.379,2022-04-20 21:05:57.953,A
3461bb3ca8473a927b77c5866988c06d,2022-04-16 18:29:27.515,2022-04-16 18:44:02.312,2022-04-16 18:48:52.009,A
cbbb230d9dc1f4a8111b162f90ac1598,2022-04-17 00:07:19.226,2022-04-17 00:12:12.949,2022-04-20 13:07:03.803,A
567d549dd1141542d7c12402f12c3da2,2022-04-17 12:30:45.484,2022-04-17 12:43:31.125,2022-04-17 13:40:31.697,A
9ecf7bc524548c40d46384acabb05e42,2022-04-17 13:44:08.604,2022-04-17 13:44:25.211,2022-04-17 13:46:39.267,A
73a726cf82daf23f524a4667937a7ca0,2022-04-17 16:11:30.625,2022-04-17 16:11:37.544,2022-04-17 16:21:24.917,A
2f0292ae99dd6225fcfe904db16e599a,2022-04-17 18:03:11.522,2022-04-17 18:08:12.821,2022-04-17 18:11:57.905,A
c2677e4c189ebb80aa03ce6f8fbf6fcc,2022-04-16 23:28:17.454,2022-04-17 21:08:41.113,2022-06-07 09:54:56.007,A
8ef35b5cb685f12b9b4bd8d3cd8e59fc,2022-04-17 21:10:14.708,2022-04-17 21:11:33.685,2022-04-17 21:17:35.501,A
90bc3405c6fa547427b927661f33f8dc,2022-04-15 19:12:16.599,2022-04-17 22:49:10.850,2022-05-10 22:40:23.117,A
fd1d9e1855f4efb5af0f8ec694118b08,2022-04-07 08:51:28.682,2022-04-18 10:24:13.531,2022-04-18 10:47:59.114,A
8798c29a6de5283083cda1bc669fa2a6,2022-04-18 10:10:42.359,2022-04-18 10:39:10.349,2022-04-20 20:26:12.018,A
e9163dfe1943479ad25cfc072806993f,2022-04-17 19:12:20.443,2022-04-18 10:46:53.440,2022-04-21 15:33:47.131,A
b7182288955058c3349b0fe09d3ff1ef,2022-04-18 11:10:46.548,2022-04-18 11:11:50.110,2022-04-22 18:47:16.972,A
337ee6c058c8187b42dd566de52cf629,2022-04-18 11:14:03.784,2022-04-18 15:21:51.607,2022-04-20 11:36:44.896,A
3306f331d6bf67468797357f914a68b9,2022-04-18 15:24:00.115,2022-04-18 15:24:30.899,2022-04-18 15:31:29.655,A
e6f768c8264227798f9ec6c65a7263bc,2022-04-18 21:58:10.954,2022-04-18 21:59:07.563,2022-04-18 22:59:39.549,A
c453d9ba28423a09cfb4b8c67086ca33,2022-04-18 23:31:10.832,2022-04-18 23:32:11.394,2022-05-12 20:45:01.293,A
572b3b8c65e7e83eee53103d0aa43f42,2022-04-18 23:39:26.077,2022-04-18 23:47:21.260,2022-04-22 22:16:43.111,A
560e4366a98caf620a328ca5d30c0578,2022-04-18 16:19:12.601,2022-04-19 09:39:24.843,2022-04-19 13:50:34.387,A
8ccc49a418984201e6acf0611f9e735d,2022-04-19 12:38:16.848,2022-04-19 14:28:15.031,2022-04-19 15:14:54.792,A
8938c4e613b5ca3f8266930936e122e4,2022-04-19 14:16:16.976,2022-04-19 14:43:53.363,2022-04-20 21:05:51.475,A
417e1649c2de1105be90a295c439f946,2022-04-19 12:38:30.728,2022-04-19 15:03:57.245,2022-05-02 16:07:54.282,A
27e8eb341279f8512ee6528c86a9caaa,2022-04-19 15:15:13.886,2022-04-19 15:17:05.925,2022-04-24 00:48:21.688,A
c49ddfc24200379230f4ac72320ffdd0,2022-04-19 19:10:18.382,2022-04-19 19:11:47.916,2022-04-19 19:38:23.777,A
4629d5199afcbed9826f579fc49ba666,2022-04-20 00:13:39.625,2022-04-20 00:23:06.966,2022-04-20 12:53:29.029,A
87ae5eb22fbbb585249188ca0085d5d5,2022-04-14 04:38:52.773,2022-04-20 02:19:30.807,2022-04-21 03:44:23.965,A
c287e48128a0b2e2f6c4779a295d0da5,2022-03-25 18:30:37.775,2022-04-20 11:06:06.479,2022-04-26 16:57:05.263,A
